@relation sms_spam_proiektua-weka.filters.supervised.instance.Resample-B0.0-S50-Z80.0-no-replacement

@attribute Text string
@attribute class_label {ham,spam}

@data
'Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!',ham
'make that 3! 4 fucks sake?! x',ham
'Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.',ham
'S.i think he is waste for rr..',ham
'I\'m at home n ready...',ham
'Nothing really, just making sure everybody\'s up to speed',ham
'Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?',ham
'I dont. Can you send it to me. Plus how\'s mode.',ham
'Very strange.  and  are watching the 2nd one now but i\'m in bed. Sweet dreams, miss u',ham
'Dear how is chechi. Did you talk to her',ham
'Ok i am on the way to railway',ham
'LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.',ham
'Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .',ham
'Just haven\'t decided where yet eh ?',ham
'Ok u can take me shopping when u get paid =D',ham
'Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*',ham
'I will come tomorrow di',ham
'Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng',ham
'Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?',ham
'You have got tallent but you are wasting.',ham
'Wife.how she knew the time of murder exactly',ham
'Just taste fish curry :-P',ham
'Thank you princess! I want to see your nice juicy booty...',ham
'I\'m sick !! I\'m needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!',ham
'I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon',ham
'No prob. I will send to your email.',ham
'\'OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\'',ham
'Aaooooright are you at work?',ham
'Gud mrng dear hav a nice day',ham
'* Will be september by then!',ham
'So u workin overtime nigpun?',ham
'No shoot me. I\'m in the docs waiting room. :/',ham
'PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx',ham
'Pls come quick cant bare this.',ham
'I dont understand your message.',ham
'Ok.ok ok..then..whats ur todays plan',ham
'You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.',ham
'Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house',ham
'A boy was late 2 home. His father: \'POWER OF FRNDSHIP\'',ham
'Why don\'t you wait \'til at least wednesday to see if you get your .',ham
'And popping &lt;#&gt; ibuprofens was no help.',ham
'Mine here like all fr china then so noisy.',ham
'No sir. That\'s why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.',ham
'Dont put your phone on silent mode ok',ham
'Sorry i din lock my keypad.',ham
'If you have belive me. Come to my home.',ham
'Wat time ü finish?',ham
'Lol ok. I\'ll snatch her purse too.',ham
'I need to come home and give you some good lovin...',ham
'Now get step 2 outta the way. Congrats again.',ham
'Wife.how she knew the time of murder exactly',ham
'You should get more chicken broth if you want ramen unless there\'s some I don\'t know about',ham
'No calls..messages..missed calls',ham
'Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \'smokes too much\' for the entire month of february, I\'ll come up',ham
'I\'m not coming home 4 dinner.',ham
'No break time one... How... I come out n get my stuff fr ü?',ham
'Sorry, I can\'t text &amp; drive coherently, see you in twenty',ham
'Me too baby! I promise to treat you well! I bet you will take good care of me...',ham
'Appt is at &lt;TIME&gt; am. Not my fault u don\'t listen. I told u twice',ham
'Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...',ham
'Ok., is any problem to u frm him? Wats matter?',ham
'Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.',ham
'Did he just say somebody is named tampa',ham
'Yup. Thk of u oso boring wat.',ham
'I can\'t describe how lucky you are that I\'m actually awake by noon',ham
'Do you mind if I ask what happened? You dont have to say if it is uncomfortable.',ham
'Eh den sat u book e kb liao huh...',ham
'Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous',ham
'I also thk too fast... Xy suggest one not me. U dun wan it\'s ok. Going 2 rain leh where got gd.',ham
'Tunde, how are you doing. This is just wishing you a great day. Abiola.',ham
'Did u got that persons story',ham
'Well there\'s a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I\'m a weed fiend/make them smoke too much/impede their doing other things so you see how I\'m hesitant',ham
'I want  &lt;#&gt;  rs da:)do you have it?',ham
'Send ur birthdate with month and year, I will tel u ur LIFE PARTNER\'S name. and the method of calculation. Reply must.',ham
'Of cos can lar i\'m not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...',ham
'Good. No swimsuit allowed :)',ham
'Glad to see your reply.',ham
'Esplanade lor. Where else...',ham
'My stomach has been thru so much trauma I swear I just can\'t eat. I better lose weight.',ham
'It\'s ok lar. U sleep early too... Nite...',ham
'Ard 4 lor...',ham
'Noice. Text me when you\'re here',ham
'How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch',ham
'What should i eat fo lunch senor',ham
'Yup it\'s at paragon... I havent decided whether 2 cut yet... Hee...',ham
'Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?',ham
'Well boy am I glad G wasted all night at applebees for nothing',ham
'K..k:)how about your training process?',ham
'Unni thank you dear for the recharge..Rakhesh',ham
'Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.',ham
'Serious? What like proper tongued her',ham
'Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.',ham
'Ha ha - had popped down to the loo when you hello-ed me. Hello!',ham
'Goodmorning,my grandfather expired..so am on leave today.',ham
'Hi Dear Call me its urgnt. I don\'t know whats your problem. You don\'t want to work or if you have any other problem at least tell me. Wating for your reply.',ham
'Convey my regards to him',ham
'Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com',ham
'Sorry de i went to shop.',ham
'Hi good mornin.. Thanku wish u d same..',ham
'K, jason says he\'s gonna be around so I\'ll be up there around  &lt;#&gt;',ham
'WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!',ham
'on hen night. Going with a swing',ham
'No we sell it all so we\'ll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:)',ham
'Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE',ham
'Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...',ham
'What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?',ham
'Draw va?i dont think so:)',ham
'K..give back my thanks.',ham
'I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke\'s weddin',ham
'alright. Thanks for the advice. Enjoy your night out. I\'ma try to get some sleep...',ham
'Gudnite....tc...practice going on',ham
'Oh yeah I forgot. U can only take 2 out shopping at once.',ham
'Stop calling everyone saying I might have cancer. My throat hurts to talk. I can\'t be answering everyones calls. If I get one more call I\'m not babysitting on Monday',ham
'Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out',ham
'Going on nothing great.bye',ham
'Why do you ask princess?',ham
'Im done. Just studyn in library',ham
'Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas',ham
'Thanks. Fills me with complete calm and reassurance!',ham
'Tiwary to rcb.battle between bang and kochi.',ham
'Maybe you should find something else to do instead???',ham
'Oops my phone died and I didn\'t even know. Yeah I like it better.',ham
'Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want',ham
'U sick still can go shopping?',ham
'Cuz ibored. And don wanna study',ham
'But that\'s on ebay it might be less elsewhere.',ham
'I\'m in a meeting, call me later at',ham
'New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I\'m always correct.!',ham
'Ill call you evening ill some ideas.',ham
'I dun believe u. I thk u told him.',ham
'No other Valentines huh? The proof is on your fb page. Ugh I\'m so glad I really DIDN\'T watch your rupaul show you TOOL!',ham
'I\'ll meet you in the lobby',ham
'I\'m also came to room.',ham
'I am great princess! What are you thinking about me? :)',ham
'Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!',ham
'Still i have not checked it da. . .',ham
'\'Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\'',ham
'R u over scratching it?',ham
'But you dint in touch with me.',ham
'Just nw i came to hme da..',ham
'Princess, is your kitty shaved or natural?',ham
'How long has it been since you screamed, princess?',ham
'I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm',ham
'Are you coming to day for class.',ham
'Yup. Wun believe wat? U really neva c e msg i sent shuhui?',ham
'This is one of the days you have a billion classes, right?',ham
'Ela kano.,il download, come wen ur free..',ham
'So how\'s scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream',ham
'From here after The performance award is calculated every two month.not for current one month period..',ham
'Where are you?when wil you reach here?',ham
'Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.',ham
'I keep ten rs in my shelf:) buy two egg.',ham
'Dai what this da.. Can i send my resume to this id.',ham
'Oh oh... Den muz change plan liao... Go back have to yan jiu again...',ham
'I\'m stuck in da middle of da row on da right hand side of da lt...',ham
'Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs',ham
'Change again... It\'s e one next to escalator...',ham
'I will come with karnan car. Please wait till 6pm will directly goto doctor.',ham
'Sent me ur email id soon',ham
'Bring it if you got it',ham
'Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish',ham
'Go fool dont cheat others ok',ham
'Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com',ham
'Ya but it cant display internal subs so i gotta extract them',ham
'No, I decided that only people who care about stuff vote and caring about stuff is for losers',ham
